statecode,countycode,state,county,year,laborforce,employed,unemployed,rate
47,35,TN,Cumberland,2007,23213,21939,1274,5.5
47,37,TN,Davidson,2007,325361,312929,12432,3.8
47,39,TN,Decatur,2007,5790,5467,323,5.6
47,41,TN,DeKalb,2007,10422,9959,463,4.4
47,43,TN,Dickson,2007,23382,22410,972,4.2
47,45,TN,Dyer,2007,17554,16685,869,5
47,47,TN,Fayette,2007,18005,16913,1092,6.1
47,49,TN,Fentress,2007,7842,7348,494,6.3
47,51,TN,Franklin,2007,20283,19286,997,4.9
47,53,TN,Gibson,2007,21111,19654,1457,6.9
47,55,TN,Giles,2007,13464,12626,838,6.2
47,57,TN,Grainger,2007,10219,9682,537,5.3
47,59,TN,Greene,2007,31718,29533,2185,6.9
47,61,TN,Grundy,2007,5994,5639,355,5.9
47,63,TN,Hamblen,2007,30399,28963,1436,4.7
47,65,TN,Hamilton,2007,168789,162123,6666,3.9
47,67,TN,Hancock,2007,2466,2327,139,5.6
47,69,TN,Hardeman,2007,11647,10887,760,6.5
47,71,TN,Hardin,2007,12014,11360,654,5.4
47,73,TN,Hawkins,2007,26405,25196,1209,4.6
47,75,TN,Haywood,2007,9911,9221,690,7
47,77,TN,Henderson,2007,12167,11382,785,6.5
47,79,TN,Henry,2007,14172,13294,878,6.2
47,81,TN,Hickman,2007,10107,9560,547,5.4
47,83,TN,Houston,2007,3916,3704,212,5.4
47,85,TN,Humphreys,2007,9183,8676,507,5.5
47,87,TN,Jackson,2007,4991,4651,340,6.8
47,89,TN,Jefferson,2007,24508,23258,1250,5.1
47,91,TN,Johnson,2007,7415,7000,415,5.6
47,93,TN,Knox,2007,229804,221965,7839,3.4
47,95,TN,Lake,2007,2721,2562,159,5.8
47,97,TN,Lauderdale,2007,10478,9788,690,6.6
47,99,TN,Lawrence,2007,16755,15399,1356,8.1
47,101,TN,Lewis,2007,5441,5045,396,7.3
47,103,TN,Lincoln,2007,17528,16905,623,3.6
47,105,TN,Loudon,2007,23300,22395,905,3.9
47,107,TN,McMinn,2007,24906,23530,1376,5.5
47,109,TN,McNairy,2007,12420,11676,744,6
47,111,TN,Macon,2007,10569,9938,631,6
47,113,TN,Madison,2007,49023,46606,2417,4.9
47,115,TN,Marion,2007,13154,12378,776,5.9
47,117,TN,Marshall,2007,13070,12087,983,7.5
47,119,TN,Maury,2007,36916,34037,2879,7.8
47,121,TN,Meigs,2007,4929,4622,307,6.2
47,123,TN,Monroe,2007,19630,18481,1149,5.9
47,125,TN,Montgomery,2007,68883,65642,3241,4.7
47,127,TN,Moore,2007,3196,3064,132,4.1
47,129,TN,Morgan,2007,8494,8003,491,5.8
47,131,TN,Obion,2007,15737,14866,871,5.5
47,133,TN,Overton,2007,10189,9454,735,7.2
47,135,TN,Perry,2007,3157,2916,241,7.6
47,137,TN,Pickett,2007,1937,1780,157,8.1
47,139,TN,Polk,2007,7148,6789,359,5
47,141,TN,Putnam,2007,35659,34045,1614,4.5
47,143,TN,Rhea,2007,13174,12410,764,5.8
47,145,TN,Roane,2007,27068,25877,1191,4.4
47,147,TN,Robertson,2007,33095,31654,1441,4.4
47,149,TN,Rutherford,2007,130630,125789,4841,3.7
47,151,TN,Scott,2007,8771,8156,615,7
47,153,TN,Sequatchie,2007,6185,5886,299,4.8
47,155,TN,Sevier,2007,48350,45955,2395,5
47,157,TN,Shelby,2007,446771,424197,22574,5.1
47,159,TN,Smith,2007,9148,8659,489,5.3
47,161,TN,Stewart,2007,5896,5536,360,6.1
47,163,TN,Sullivan,2007,74033,71092,2941,4
47,165,TN,Sumner,2007,79517,76262,3255,4.1
47,167,TN,Tipton,2007,28295,26840,1455,5.1
47,169,TN,Trousdale,2007,3686,3477,209,5.7
47,171,TN,Unicoi,2007,8429,7988,441,5.2
47,173,TN,Union,2007,8826,8435,391,4.4
47,175,TN,Van Buren,2007,2505,2356,149,5.9
47,177,TN,Warren,2007,17935,16793,1142,6.4
47,179,TN,Washington,2007,61604,59119,2485,4
47,181,TN,Wayne,2007,6671,6180,491,7.4
47,183,TN,Weakley,2007,15734,14711,1023,6.5
47,185,TN,White,2007,10612,9971,641,6
47,187,TN,Williamson,2007,88210,84981,3229,3.7
47,189,TN,Wilson,2007,57487,55167,2320,4
48,1,TX,Anderson,2007,20033,19024,1009,5
48,3,TX,Andrews,2007,6678,6465,213,3.2
48,5,TX,Angelina,2007,39625,37905,1720,4.3
48,7,TX,Aransas,2007,10996,10554,442,4
48,9,TX,Archer,2007,5100,4939,161,3.2
48,11,TX,Armstrong,2007,1068,1032,36,3.4
48,13,TX,Atascosa,2007,18717,17957,760,4.1
48,15,TX,Austin,2007,12820,12342,478,3.7
48,17,TX,Bailey,2007,3277,3137,140,4.3
48,19,TX,Bandera,2007,9579,9219,360,3.8
48,21,TX,Bastrop,2007,33376,31996,1380,4.1
48,23,TX,Baylor,2007,2024,1948,76,3.8
48,25,TX,Bee,2007,11178,10523,655,5.9
48,27,TX,Bell,2007,118579,113309,5270,4.4
48,29,TX,Bexar,2007,733499,703469,30030,4.1
48,31,TX,Blanco,2007,4764,4609,155,3.3
48,33,TX,Borden,2007,372,357,15,4
48,35,TX,Bosque,2007,8167,7821,346,4.2
48,37,TX,Bowie,2007,42908,40897,2011,4.7
48,39,TX,Brazoria,2007,137904,131893,6011,4.4
48,41,TX,Brazos,2007,88105,84943,3162,3.6
48,43,TX,Brewster,2007,5217,5046,171,3.3
48,45,TX,Briscoe,2007,712,682,30,4.2
48,47,TX,Brooks,2007,3081,2917,164,5.3
48,49,TX,Brown,2007,18504,17752,752,4.1
48,51,TX,Burleson,2007,7732,7436,296,3.8
48,53,TX,Burnet,2007,21718,20970,748,3.4
48,55,TX,Caldwell,2007,15408,14728,680,4.4
48,57,TX,Calhoun,2007,9245,8837,408,4.4
48,59,TX,Callahan,2007,6924,6691,233,3.4
48,61,TX,Cameron,2007,142753,134375,8378,5.9
48,63,TX,Camp,2007,5549,5299,250,4.5
48,65,TX,Carson,2007,3349,3246,103,3.1
48,67,TX,Cass,2007,12972,12279,693,5.3
48,69,TX,Castro,2007,3423,3297,126,3.7
48,71,TX,Chambers,2007,13816,13179,637,4.6
48,73,TX,Cherokee,2007,20252,19287,965,4.8
48,75,TX,Childress,2007,3010,2865,145,4.8
48,77,TX,Clay,2007,6212,5997,215,3.5
48,79,TX,Cochran,2007,1477,1404,73,4.9
48,81,TX,Coke,2007,1377,1301,76,5.5
48,83,TX,Coleman,2007,4367,4216,151,3.5
48,85,TX,Collin,2007,395832,380804,15028,3.8
48,87,TX,Collingsworth,2007,1534,1483,51,3.3
48,89,TX,Colorado,2007,10442,10070,372,3.6
48,91,TX,Comal,2007,52364,50496,1868,3.6
48,93,TX,Comanche,2007,6462,6219,243,3.8
48,95,TX,Concho,2007,1315,1250,65,4.9
48,97,TX,Cooke,2007,21646,20879,767,3.5
48,99,TX,Coryell,2007,23247,21887,1360,5.9
48,101,TX,Cottle,2007,819,786,33,4
48,103,TX,Crane,2007,1645,1579,66,4
48,105,TX,Crockett,2007,2068,2008,60,2.9
48,107,TX,Crosby,2007,2638,2514,124,4.7
48,109,TX,Culberson,2007,1752,1705,47,2.7
48,111,TX,Dallam,2007,3236,3146,90,2.8
48,113,TX,Dallas,2007,1137194,1085427,51767,4.6
48,115,TX,Dawson,2007,5074,4812,262,5.2
48,117,TX,Deaf Smith,2007,8706,8398,308,3.5
48,119,TX,Delta,2007,2301,2193,108,4.7
48,121,TX,Denton,2007,337573,324605,12968,3.8
48,123,TX,DeWitt,2007,8987,8637,350,3.9
48,125,TX,Dickens,2007,1176,1131,45,3.8
48,127,TX,Dimmit,2007,3956,3709,247,6.2
48,129,TX,Donley,2007,1805,1727,78,4.3
48,131,TX,Duval,2007,5133,4883,250,4.9
48,133,TX,Eastland,2007,8119,7771,348,4.3
48,135,TX,Ector,2007,66597,64372,2225,3.3
48,137,TX,Edwards,2007,1001,962,39,3.9
48,139,TX,Ellis,2007,69138,66183,2955,4.3
48,141,TX,El Paso,2007,291099,274246,16853,5.8
48,143,TX,Erath,2007,17914,17273,641,3.6
48,145,TX,Falls,2007,6796,6443,353,5.2
48,147,TX,Fannin,2007,13376,12692,684,5.1
48,149,TX,Fayette,2007,12051,11670,381,3.2
48,151,TX,Fisher,2007,1972,1895,77,3.9
48,153,TX,Floyd,2007,3131,2970,161,5.1
48,155,TX,Foard,2007,686,661,25,3.6
48,157,TX,Fort Bend,2007,252965,242849,10116,4
48,159,TX,Franklin,2007,5430,5223,207,3.8
48,161,TX,Freestone,2007,9890,9533,357,3.6
48,163,TX,Frio,2007,6504,6189,315,4.8
48,165,TX,Gaines,2007,6399,6163,236,3.7
48,167,TX,Galveston,2007,138036,131749,6287,4.6
48,169,TX,Garza,2007,2425,2343,82,3.4
48,171,TX,Gillespie,2007,12904,12548,356,2.8
48,173,TX,Glasscock,2007,600,579,21,3.5
48,175,TX,Goliad,2007,3440,3311,129,3.8
48,177,TX,Gonzales,2007,9680,9314,366,3.8
48,179,TX,Gray,2007,11155,10781,374,3.4
48,181,TX,Grayson,2007,55226,52706,2520,4.6
48,183,TX,Gregg,2007,62388,60043,2345,3.8
48,185,TX,Grimes,2007,10447,9967,480,4.6
48,187,TX,Guadalupe,2007,55441,53362,2079,3.7
48,189,TX,Hale,2007,16208,15458,750,4.6
48,191,TX,Hall,2007,1398,1324,74,5.3
48,193,TX,Hamilton,2007,4024,3884,140,3.5
48,195,TX,Hansford,2007,2505,2430,75,3
48,197,TX,Hardeman,2007,2321,2238,83,3.6
48,199,TX,Hardin,2007,25726,24548,1178,4.6
48,201,TX,Harris,2007,1898209,1818000,80209,4.2
48,203,TX,Harrison,2007,32064,30653,1411,4.4
48,205,TX,Hartley,2007,2287,2214,73,3.2
48,207,TX,Haskell,2007,3054,2947,107,3.5
48,209,TX,Hays,2007,73243,70537,2706,3.7
48,211,TX,Hemphill,2007,2646,2592,54,2
48,213,TX,Henderson,2007,34143,32642,1501,4.4
48,215,TX,Hidalgo,2007,271679,254038,17641,6.5
48,217,TX,Hill,2007,15362,14652,710,4.6
48,219,TX,Hockley,2007,11376,10969,407,3.6
48,221,TX,Hood,2007,23773,22805,968,4.1
48,223,TX,Hopkins,2007,16946,16302,644,3.8
48,225,TX,Houston,2007,7853,7396,457,5.8
48,227,TX,Howard,2007,13881,13319,562,4
48,229,TX,Hudspeth,2007,1525,1449,76,5
48,231,TX,Hunt,2007,37612,35895,1717,4.6
48,233,TX,Hutchinson,2007,11086,10649,437,3.9
48,235,TX,Irion,2007,924,897,27,2.9
48,237,TX,Jack,2007,4969,4819,150,3
48,239,TX,Jackson,2007,6632,6384,248,3.7
48,241,TX,Jasper,2007,15478,14614,864,5.6
48,243,TX,Jeff Davis,2007,1180,1141,39,3.3
48,245,TX,Jefferson,2007,112121,106045,6076,5.4
48,247,TX,Jim Hogg,2007,2735,2633,102,3.7
48,249,TX,Jim Wells,2007,21118,20288,830,3.9
48,251,TX,Johnson,2007,71728,68780,2948,4.1
48,253,TX,Jones,2007,7624,7267,357,4.7
48,255,TX,Karnes,2007,5193,4906,287,5.5
48,257,TX,Kaufman,2007,45212,43114,2098,4.6
48,259,TX,Kendall,2007,15371,14841,530,3.4
48,261,TX,Kenedy,2007,236,229,7,3
48,263,TX,Kent,2007,423,409,14,3.3
48,265,TX,Kerr,2007,22532,21758,774,3.4
48,267,TX,Kimble,2007,2229,2155,74,3.3
48,269,TX,King,2007,175,167,8,4.6
48,271,TX,Kinney,2007,1354,1291,63,4.7
48,273,TX,Kleberg,2007,15963,15310,653,4.1
48,275,TX,Knox,2007,1806,1740,66,3.7
48,277,TX,Lamar,2007,24128,23018,1110,4.6
48,279,TX,Lamb,2007,6969,6692,277,4
48,281,TX,Lampasas,2007,10107,9738,369,3.7
48,283,TX,La Salle,2007,2754,2621,133,4.8
48,285,TX,Lavaca,2007,10104,9791,313,3.1
48,287,TX,Lee,2007,8865,8560,305,3.4
48,289,TX,Leon,2007,7562,7252,310,4.1
48,291,TX,Liberty,2007,30617,29033,1584,5.2
48,293,TX,Limestone,2007,10322,9891,431,4.2
48,295,TX,Lipscomb,2007,1840,1793,47,2.6
48,297,TX,Live Oak,2007,5027,4834,193,3.8
48,299,TX,Llano,2007,8151,7829,322,4
48,301,TX,Loving,2007,41,38,3,7.3
48,303,TX,Lubbock,2007,136021,131183,4838,3.6
48,305,TX,Lynn,2007,2674,2544,130,4.9
48,307,TX,McCulloch,2007,3700,3559,141,3.8
48,309,TX,McLennan,2007,110278,105656,4622,4.2
48,311,TX,McMullen,2007,336,319,17,5.1
48,313,TX,Madison,2007,4980,4751,229,4.6
48,315,TX,Marion,2007,5072,4842,230,4.5
48,317,TX,Martin,2007,2130,2054,76,3.6
48,319,TX,Mason,2007,2372,2307,65,2.7
48,321,TX,Matagorda,2007,16480,15508,972,5.9
48,323,TX,Maverick,2007,19826,17576,2250,11.3
48,325,TX,Medina,2007,19395,18592,803,4.1
48,327,TX,Menard,2007,1066,1029,37,3.5
48,329,TX,Midland,2007,71276,69256,2020,2.8
48,331,TX,Milam,2007,12218,11712,506,4.1
48,333,TX,Mills,2007,2291,2208,83,3.6
48,335,TX,Mitchell,2007,3273,3105,168,5.1
48,337,TX,Montague,2007,10256,9898,358,3.5
48,339,TX,Montgomery,2007,202727,194979,7748,3.8
48,341,TX,Moore,2007,10644,10337,307,2.9
48,343,TX,Morris,2007,6044,5730,314,5.2
48,345,TX,Motley,2007,683,656,27,4
48,347,TX,Nacogdoches,2007,30250,29007,1243,4.1
48,349,TX,Navarro,2007,20632,19629,1003,4.9
48,351,TX,Newton,2007,5750,5382,368,6.4
48,353,TX,Nolan,2007,7535,7260,275,3.6
48,355,TX,Nueces,2007,157697,151010,6687,4.2
48,357,TX,Ochiltree,2007,5226,5090,136,2.6
48,359,TX,Oldham,2007,932,896,36,3.9
48,361,TX,Orange,2007,40595,38499,2096,5.2
48,363,TX,Palo Pinto,2007,13864,13358,506,3.6
48,365,TX,Panola,2007,12376,11909,467,3.8
48,367,TX,Parker,2007,52087,50013,2074,4
48,369,TX,Parmer,2007,4352,4216,136,3.1
48,371,TX,Pecos,2007,6555,6281,274,4.2
48,373,TX,Polk,2007,16600,15638,962,5.8
48,375,TX,Potter,2007,56684,54536,2148,3.8
48,377,TX,Presidio,2007,3209,2925,284,8.9
48,379,TX,Rains,2007,5118,4903,215,4.2
48,381,TX,Randall,2007,66973,65024,1949,2.9
48,383,TX,Reagan,2007,2395,2346,49,2
48,385,TX,Real,2007,1372,1319,53,3.9
48,387,TX,Red River,2007,6056,5757,299,4.9
48,389,TX,Reeves,2007,4089,3878,211,5.2
48,391,TX,Refugio,2007,3863,3721,142,3.7
48,393,TX,Roberts,2007,561,548,13,2.3
48,395,TX,Robertson,2007,6906,6562,344,5
48,397,TX,Rockwall,2007,36927,35492,1435,3.9
48,399,TX,Runnels,2007,4415,4223,192,4.3
48,401,TX,Rusk,2007,23413,22450,963,4.1
48,403,TX,Sabine,2007,3384,3113,271,8
48,405,TX,San Augustine,2007,3498,3310,188,5.4
48,407,TX,San Jacinto,2007,9972,9460,512,5.1
48,409,TX,San Patricio,2007,29076,27668,1408,4.8
48,411,TX,San Saba,2007,2470,2356,114,4.6
48,413,TX,Schleicher,2007,1415,1366,49,3.5
48,415,TX,Scurry,2007,7288,7014,274,3.8
48,417,TX,Shackelford,2007,2045,1992,53,2.6
48,419,TX,Shelby,2007,12175,11665,510,4.2
48,421,TX,Sherman,2007,1341,1295,46,3.4
48,423,TX,Smith,2007,96729,92718,4011,4.1
48,425,TX,Somervell,2007,3887,3716,171,4.4
48,427,TX,Starr,2007,21264,19022,2242,10.5
48,429,TX,Stephens,2007,4470,4314,156,3.5
48,431,TX,Sterling,2007,790,768,22,2.8
48,433,TX,Stonewall,2007,878,850,28,3.2
48,435,TX,Sutton,2007,3105,3040,65,2.1
48,437,TX,Swisher,2007,3486,3338,148,4.2
48,439,TX,Tarrant,2007,868680,831857,36823,4.2
48,441,TX,Taylor,2007,65430,63191,2239,3.4
48,443,TX,Terrell,2007,357,339,18,5
48,445,TX,Terry,2007,5712,5452,260,4.6
48,447,TX,Throckmorton,2007,969,933,36,3.7
48,449,TX,Titus,2007,14278,13748,530,3.7
48,451,TX,Tom Green,2007,51711,49822,1889,3.7
48,453,TX,Travis,2007,528962,510019,18943,3.6
48,455,TX,Trinity,2007,5840,5563,277,4.7
48,457,TX,Tyler,2007,8044,7607,437,5.4
48,459,TX,Upshur,2007,19147,18387,760,4
48,461,TX,Upton,2007,1661,1611,50,3
48,463,TX,Uvalde,2007,10957,10386,571,5.2
48,465,TX,Val Verde,2007,20220,19130,1090,5.4
48,467,TX,Van Zandt,2007,25331,24354,977,3.9
48,469,TX,Victoria,2007,44439,42916,1523,3.4
48,471,TX,Walker,2007,25823,24613,1210,4.7
48,473,TX,Waller,2007,16028,15312,716,4.5
48,475,TX,Ward,2007,4860,4682,178,3.7
48,477,TX,Washington,2007,16030,15447,583,3.6
48,479,TX,Webb,2007,89295,85129,4166,4.7
48,481,TX,Wharton,2007,20580,19730,850,4.1
48,483,TX,Wheeler,2007,3052,2976,76,2.5
48,485,TX,Wichita,2007,61745,59170,2575,4.2
48,487,TX,Wilbarger,2007,7660,7403,257,3.4
48,489,TX,Willacy,2007,7539,6932,607,8.1
48,491,TX,Williamson,2007,193070,185976,7094,3.7
48,493,TX,Wilson,2007,18150,17416,734,4
48,495,TX,Winkler,2007,3341,3236,105,3.1
48,497,TX,Wise,2007,27323,26194,1129,4.1
48,499,TX,Wood,2007,17919,17119,800,4.5
48,501,TX,Yoakum,2007,3874,3749,125,3.2
48,503,TX,Young,2007,9541,9236,305,3.2
48,505,TX,Zapata,2007,4943,4682,261,5.3
48,507,TX,Zavala,2007,3713,3322,391,10.5
49,1,UT,Beaver,2007,3175,3095,80,2.5
49,3,UT,Box Elder,2007,23460,22834,626,2.7
49,5,UT,Cache,2007,60730,59486,1244,2
49,7,UT,Carbon,2007,9635,9283,352,3.7
49,9,UT,Daggett,2007,518,500,18,3.5
49,11,UT,Davis,2007,144613,140977,3636,2.5
49,13,UT,Duchesne,2007,9218,9011,207,2.2
49,15,UT,Emery,2007,5134,4962,172,3.4
49,17,UT,Garfield,2007,2727,2602,125,4.6
49,19,UT,Grand,2007,5170,4932,238,4.6
49,21,UT,Iron,2007,21007,20399,608,2.9
49,23,UT,Juab,2007,4112,3983,129,3.1
49,25,UT,Kane,2007,3491,3381,110,3.2
49,27,UT,Millard,2007,6207,6052,155,2.5
49,29,UT,Morgan,2007,3994,3889,105,2.6
49,31,UT,Piute,2007,927,906,21,2.3
49,33,UT,Rich,2007,1444,1415,29,2
49,35,UT,Salt Lake,2007,550691,536924,13767,2.5
49,37,UT,San Juan,2007,4970,4712,258,5.2
49,39,UT,Sanpete,2007,10955,10618,337,3.1
49,41,UT,Sevier,2007,9479,9220,259,2.7
49,43,UT,Summit,2007,21785,21243,542,2.5
49,45,UT,Tooele,2007,26910,26153,757,2.8
49,47,UT,Uintah,2007,17270,16913,357,2.1
49,49,UT,Utah,2007,223138,217722,5416,2.4
49,51,UT,Wasatch,2007,10732,10459,273,2.5
49,53,UT,Washington,2007,63506,61762,1744,2.7
49,55,UT,Wayne,2007,1399,1342,57,4.1
49,57,UT,Weber,2007,112739,109285,3454,3.1
50,1,VT,Addison,2007,21557,20726,831,3.9
50,3,VT,Bennington,2007,20477,19650,827,4
50,5,VT,Caledonia,2007,16729,15982,747,4.5
50,7,VT,Chittenden,2007,88330,85355,2975,3.4
50,9,VT,Essex,2007,3264,3092,172,5.3
50,11,VT,Franklin,2007,25965,24842,1123,4.3
50,13,VT,Grand Isle,2007,4197,3968,229,5.5
50,15,VT,Lamoille,2007,15112,14395,717,4.7
50,17,VT,Orange,2007,16481,15866,615,3.7
50,19,VT,Orleans,2007,14364,13489,875,6.1
50,21,VT,Rutland,2007,35702,34142,1560,4.4
50,23,VT,Washington,2007,34153,32760,1393,4.1
50,25,VT,Windham,2007,24701,23696,1005,4.1
50,27,VT,Windsor,2007,32699,31596,1103,3.4
51,1,VA,Accomack,2007,18780,18008,772,4.1
51,3,VA,Albemarle,2007,51326,50177,1149,2.2
51,5,VA,Alleghany,2007,6979,6675,304,4.4
51,7,VA,Amelia,2007,6564,6383,181,2.8
51,9,VA,Amherst,2007,15528,14988,540,3.5
51,11,VA,Appomattox,2007,6997,6725,272,3.9
51,13,VA,Arlington,2007,131366,128839,2527,1.9
51,15,VA,Augusta,2007,37183,36204,979,2.6
51,17,VA,Bath,2007,2930,2837,93,3.2
51,19,VA,Bedford,2007,37721,36597,1124,3
51,21,VA,Bland,2007,3385,3257,128,3.8
51,23,VA,Botetourt,2007,17421,16962,459,2.6
51,25,VA,Brunswick,2007,6873,6543,330,4.8
51,27,VA,Buchanan,2007,8657,8235,422,4.9
51,29,VA,Buckingham,2007,6998,6756,242,3.5
51,31,VA,Campbell,2007,27253,26320,933,3.4
51,33,VA,Caroline,2007,13902,13385,517,3.7
51,35,VA,Carroll,2007,13901,13116,785,5.6
51,36,VA,Charles City,2007,3809,3660,149,3.9
51,37,VA,Charlotte,2007,5268,4988,280,5.3
51,41,VA,Chesterfield,2007,165682,161332,4350,2.6
51,43,VA,Clarke,2007,8017,7802,215,2.7
51,45,VA,Craig,2007,2559,2464,95,3.7
51,47,VA,Culpeper,2007,20225,19497,728,3.6
51,49,VA,Cumberland,2007,4592,4445,147,3.2
51,51,VA,Dickenson,2007,5787,5484,303,5.2
51,53,VA,Dinwiddie,2007,12841,12399,442,3.4
51,57,VA,Essex,2007,5491,5290,201,3.7
51,59,VA,Fairfax,2007,581377,568732,12645,2.2
51,61,VA,Fauquier,2007,36930,36005,925,2.5
51,63,VA,Floyd,2007,7107,6859,248,3.5
51,65,VA,Fluvanna,2007,13799,13473,326,2.4
51,67,VA,Franklin,2007,26388,25509,879,3.3
51,69,VA,Frederick,2007,41122,39905,1217,3
51,71,VA,Giles,2007,8144,7778,366,4.5
51,73,VA,Gloucester,2007,20549,20039,510,2.5
51,75,VA,Goochland,2007,11126,10860,266,2.4
51,77,VA,Grayson,2007,7121,6757,364,5.1
51,79,VA,Greene,2007,10420,10198,222,2.1
51,81,VA,Greensville,2007,4288,4095,193,4.5
51,83,VA,Halifax,2007,15403,14422,981,6.4
51,85,VA,Hanover,2007,54737,53387,1350,2.5
51,87,VA,Henrico,2007,162619,158125,4494,2.8
51,89,VA,Henry,2007,25752,24336,1416,5.5
51,91,VA,Highland,2007,1127,1089,38,3.4
51,93,VA,Isle of Wight,2007,18589,18057,532,2.9
51,95,VA,James City,2007,31343,30571,772,2.5
51,97,VA,King and Queen,2007,3330,3214,116,3.5
51,99,VA,King George,2007,9352,9023,329,3.5
51,101,VA,King William,2007,8461,8232,229,2.7
51,103,VA,Lancaster,2007,5318,5086,232,4.4
51,105,VA,Lee,2007,9585,9186,399,4.2
51,107,VA,Loudoun,2007,163971,160532,3439,2.1
51,109,VA,Louisa,2007,16152,15683,469,2.9
51,111,VA,Lunenburg,2007,5508,5258,250,4.5
51,113,VA,Madison,2007,7352,7156,196,2.7
51,115,VA,Mathews,2007,4427,4314,113,2.6
51,117,VA,Mecklenburg,2007,13192,12525,667,5.1
51,119,VA,Middlesex,2007,5041,4890,151,3
51,121,VA,Montgomery,2007,44293,42874,1419,3.2
51,125,VA,Nelson,2007,7904,7692,212,2.7
51,127,VA,New Kent,2007,9415,9159,256,2.7
51,131,VA,Northampton,2007,5959,5717,242,4.1
51,133,VA,Northumberland,2007,5947,5689,258,4.3
51,135,VA,Nottoway,2007,6577,6322,255,3.9
51,137,VA,Orange,2007,15396,14903,493,3.2
51,139,VA,Page,2007,11328,10755,573,5.1
51,141,VA,Patrick,2007,9049,8682,367,4.1
51,143,VA,Pittsylvania,2007,30955,29185,1770,5.7
51,145,VA,Powhatan,2007,14287,13950,337,2.4
51,147,VA,Prince Edward,2007,9053,8637,416,4.6
51,149,VA,Prince George,2007,14693,14219,474,3.2
51,153,VA,Prince William,2007,200311,195368,4943,2.5
51,155,VA,Pulaski,2007,17706,16730,976,5.5
51,157,VA,Rappahannock,2007,4314,4206,108,2.5
51,159,VA,Richmond,2007,3500,3348,152,4.3
51,161,VA,Roanoke,2007,48977,47743,1234,2.5
51,163,VA,Rockbridge,2007,11240,10912,328,2.9
51,165,VA,Rockingham,2007,41530,40497,1033,2.5
51,167,VA,Russell,2007,11772,11165,607,5.2
51,169,VA,Scott,2007,9804,9350,454,4.6
51,171,VA,Shenandoah,2007,20009,19372,637,3.2
51,173,VA,Smyth,2007,15065,14244,821,5.4
51,175,VA,Southampton,2007,7673,7397,276,3.6
51,177,VA,Spotsylvania,2007,64669,63030,1639,2.5
51,179,VA,Stafford,2007,64503,62816,1687,2.6
51,181,VA,Surry,2007,3730,3603,127,3.4
51,183,VA,Sussex,2007,4464,4264,200,4.5
51,185,VA,Tazewell,2007,20298,19384,914,4.5
51,187,VA,Warren,2007,19438,18846,592,3
51,191,VA,Washington,2007,26738,25524,1214,4.5
51,193,VA,Westmoreland,2007,8313,7964,349,4.2
51,195,VA,Wise,2007,17456,16769,687,3.9
51,197,VA,Wythe,2007,15475,14784,691,4.5
51,199,VA,York,2007,31002,30233,769,2.5
51,510,VA,Alexandria,2007,89476,87484,1992,2.2
51,520,VA,Bristol,2007,7966,7557,409,5.1
51,530,VA,Buena Vista,2007,3376,3255,121,3.6
51,540,VA,Charlottesville,2007,21246,20596,650,3.1
51,550,VA,Chesapeake,2007,114338,110894,3444,3
51,570,VA,Colonial Heights,2007,9205,8906,299,3.2
51,580,VA,Covington,2007,2704,2545,159,5.9
51,590,VA,Danville,2007,19709,18250,1459,7.4
51,595,VA,Emporia,2007,2456,2305,151,6.1
51,600,VA,Fairfax,2007,13902,13550,352,2.5
51,610,VA,Falls Church,2007,6661,6456,205,3.1
51,620,VA,Franklin,2007,3924,3743,181,4.6
51,630,VA,Fredericksburg,2007,12429,11872,557,4.5
51,640,VA,Galax,2007,3124,2948,176,5.6
51,650,VA,Hampton,2007,68492,66052,2440,3.6
51,660,VA,Harrisonburg,2007,22762,22100,662,2.9
51,670,VA,Hopewell,2007,10437,9950,487,4.7
51,678,VA,Lexington,2007,2367,2258,109,4.6
51,680,VA,Lynchburg,2007,33610,32350,1260,3.7
51,683,VA,Manassas,2007,19776,19200,576,2.9
51,685,VA,Manassas Park,2007,6562,6395,167,2.5
51,690,VA,Martinsville,2007,5919,5432,487,8.2
51,700,VA,Newport News,2007,87554,84430,3124,3.6
51,710,VA,Norfolk,2007,99742,95656,4086,4.1
51,720,VA,Norton,2007,1565,1501,64,4.1
51,730,VA,Petersburg,2007,14087,13206,881,6.3
51,735,VA,Poquoson,2007,6327,6183,144,2.3
51,740,VA,Portsmouth,2007,46428,44483,1945,4.2
51,750,VA,Radford,2007,7757,7443,314,4
51,760,VA,Richmond,2007,98875,94548,4327,4.4
51,770,VA,Roanoke,2007,46289,44547,1742,3.8
51,775,VA,Salem,2007,13370,12975,395,3
51,790,VA,Staunton,2007,11609,11251,358,3.1
51,800,VA,Suffolk,2007,39794,38487,1307,3.3
51,810,VA,Virginia Beach,2007,222978,216854,6124,2.7
51,820,VA,Waynesboro,2007,10090,9742,348,3.4
51,830,VA,Williamsburg,2007,5112,4825,287,5.6
51,840,VA,Winchester,2007,14328,13868,460,3.2
53,1,WA,Adams,2007,8021,7495,526,6.6
53,3,WA,Asotin,2007,10264,9733,531,5.2
53,5,WA,Benton,2007,86073,81368,4705,5.5
53,7,WA,Chelan,2007,40622,38390,2232,5.5
53,9,WA,Clallam,2007,30007,28041,1966,6.6
53,11,WA,Clark,2007,209985,196792,13193,6.3
53,13,WA,Columbia,2007,1531,1417,114,7.4
